Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,User
الورشة الهندسية لكهرباء السيارات,"ش جلال الدسوقى, الحضرة, الاسكندرية.",الاسكندرية.,"الحضرة, الاسكندرية.","الحضرة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348617,212348617,3
الورشة الهندسية لكهرباء السيارات,"1 ش احمد ابراهيم, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348618,212348618,3
الورشة الهندسية لكهرباء السيارات,"17 ش ابناء سوهاج متفرع من ش المسابك - عزبة المفتى, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348619,212348619,3
الورشة الهندسية لكهرباء السيارات,"5 ش عثمان بن عفان - مدينة السادات, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348620,212348620,3
الورشة الهندسية للسيارات,"ش نزلة الريحانى, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348621,212348621,3
الورشة الهندسية للسيارات,"28 ش معروف متفرع من ش رمسيس, وسط البلد, القاهرة.",القاهرة.,"البلد, القاهرة.","البلد,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348622,212348622,3
الورشة الهندسية للسيارات,"21 ش مصطفى التركى, الزيتون, القاهرة.",القاهرة.,"الزيتون, القاهرة.","الزيتون,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348623,212348623,3
الورشة الهندسية للسيارات,"5 ش يسرى متفرع من ش ربيع الجيزى, الجيزة, الجيزة.",الجيزة.,"الجيزة, الجيزة.","الجيزة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348624,212348624,3
الورشة الهندسية للسيارات,"ش الدلتا, طوخ, القليوبية.",القليوبية.,"طوخ, القليوبية.","طوخ,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348625,212348625,3
الورشة الهندسية للفرامل,"159 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348626,212348626,3
الورشة الهندسية للكاربراتير,"1 ش العيسوى, شبرا الخيمة, القليوبية.",القليوبية.,"الخيمة, القليوبية.","الخيمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348627,212348627,3
الورشة الهندسية لميكانيكا السيارات,"بلوك 18 - مساكن ناصر - ش شركات البترول, الزاوية الحمراء, القاهرة.",القاهرة.,"الحمراء, القاهرة.","الحمراء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348628,212348628,3
الورشة الهندسية لميكانيكا السيارات,"6 ش احمد ثابت, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348629,212348629,3
الورشة الهندسية لميكانيكا السيارات,"بلوك 1 - مساكن الزاوية الحمرا القديمة - ش شركات البترول, الزاوية الحمراء, القاهرة.",القاهرة.,"الحمراء, القاهرة.","الحمراء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348630,212348630,3
الورشة الهندسية لميكانيكا السيارات,"42 ش محطة المياه, اوسيم, الجيزة.",الجيزة.,"اوسيم, الجيزة.","اوسيم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348631,212348631,3
الورشة الهندسية لميكانيكا السيارات,"70 ش المصرف - زنين, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348632,212348632,3
الورشة الهندسية لميكانيكا السيارات,"9 ش اللواء حازم البطوطى - ميت عقبة, المهندسين, الجيزة.",الجيزة.,"المهندسين, الجيزة.","المهندسين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348633,212348633,3
الورشة اليابانية,"ش محمود عمار, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348634,212348634,3
الورشة اليابانية,"ش محرم, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348635,212348635,3
الورشة اليابانية,"المجاورة السابعة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348636,212348636,3
الورشةالهندسية,"79 ش الريس, شبرا الخيمة, القليوبية.",القليوبية.,"الخيمة, القليوبية.","الخيمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348637,212348637,3
الوطنية,"3 ش عبد الحليم محمود, عين شمس, القاهرة.",القاهرة.,"شمس, القاهرة.","شمس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348638,212348638,3
الوطنية سيرفيس,"1 ش محسن عرفة - مدينة الامل, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348639,212348639,3
الوطنية لخدمة السيارات,"كم 19 - - قلما, طريق القاهرة الاسكندرية الزراع, طريق القاهرة الاسكندرية الزراعى, القليوبية.",القليوبية.,"الزراعى, القليوبية.","الزراعى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348640,212348640,3
الولاء,"ش بورسعيد, السيدة زينب, القاهرة.",القاهرة.,"زينب, القاهرة.","زينب,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348641,212348641,3
الوليد لسمكرة السيارات,"55 ش المشتل - مدينة عامر, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348642,212348642,3
الوليد لصيانة السيارات,"طريق القناطر الخيرية, القناطر الخيرية, القليوبية.",القليوبية.,"الخيرية, القليوبية.","الخيرية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348643,212348643,3
الوليد لقطع غيار السيارات,"2 ش اسماعيل درديرى - المنيرة الغربية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348644,212348644,3
الونش لميكانيكا السيارات,"42 ش بهجت الشوربجى - الشوربجى, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348645,212348645,3
الونش واولاده لصيانة السيارات,"ش الشباب - حى الشباب, مدينة العبور, القليوبية.",القليوبية.,"العبور, القليوبية.","العبور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348646,212348646,3
الوهاب,"ش العروبة, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348647,212348647,3
اليابانية الكورية,"39 ش الحجاز, عين شمس, القاهرة.",القاهرة.,"شمس, القاهرة.","شمس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348648,212348648,3
اليابانية لصيانة السيارات,"32 ش السودان, المهندسين, الجيزة.",الجيزة.,"المهندسين, الجيزة.","المهندسين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348649,212348649,3
اليجانس لخدمة السيارات,"16 ش محمد عوض, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348650,212348650,3
اليسر,"امتداد ش منصور, حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348651,212348651,3
اليكترو كار,"ش طارق شبيطة, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348652,212348652,3
اليكس موتورز - اسكندرية الهندسية للسيارات,"طريق القبارى - مدينة الحرفيين - المنطقة الاولى, المنشية الجديدة, الاسكندرية.",الاسكندرية.,"الجديدة, الاسكندرية.","الجديدة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348653,212348653,3
ام القرى,"ش محمد حسنين هيكل - سوق 11, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348654,212348654,3
ام النور,"2 ش جاد عبد العليم, العمرانية الغربية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348655,212348655,3
ام النور,"ش د. محمد فؤاد سعيد, العمرانية الغربية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348656,212348656,3
ام النور لصيانة التوك توك,"6 ش جمال عبد الناصر, عزبة النخل, القاهرة.",القاهرة.,"النخل, القاهرة.","النخل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348657,212348657,3
ام النور لصيانة السيارات,"30 ش احمد رجب متفرع من ش جمال عبد الناصر, عزبة النخل, القاهرة.",القاهرة.,"النخل, القاهرة.","النخل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348658,212348658,3
ام ام,"7 ش ابن مفلح, عباسية, القاهرة.",القاهرة.,"عباسية, القاهرة.","عباسية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348659,212348659,3
ام اند ام,"ش السيد البربرى, حدائق القبة, القاهرة.",القاهرة.,"القبة, القاهرة.","القبة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348660,212348660,3
ام اند ام,"142 عمارات صقر قريش -, المعادى الجديدة, المعادى, القاهرة.",القاهرة.,"المعادى, القاهرة.","المعادى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348661,212348661,3
ام اند ايه لصيانة السيارات,"24 ش نادى الرماية - زهراء مصر القديمة, مصر القديمة, القاهرة.",القاهرة.,"القديمة, القاهرة.","القديمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348662,212348662,3
ام اند بى سيرفيس,"2 ش مزرعة البط متفرع من ش احمد زكى, المعادى, القاهرة.",القاهرة.,"المعادى, القاهرة.","المعادى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348663,212348663,3
