Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,Brand,Service,DayOff,OpenH,CloseH,User
الاصدقاء لميكانيكا السيارات,"150 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346039,212346039,Peugeot,سمكرة,Monday,9 AM,6 PM,3
الامير لكهرباء السيارات,"1 ش سعد احمد خليل متفرع من ش الترعة السلطوحية, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346072,212346072,Suzuki,تكيف,Saturday Sunday,11 AM,11 PM,3
الاميرة شهد,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346073,212346073,Toyota,بطاريات,Saturday Sunday,9 AM,9 PM,3
الاندلس لكهرباء السيارات,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346078,212346078,Seat,صيانة,Saturday Sunday,10 AM,10 PM,3
البرادعى,"4 ش الحاجة الباتعة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346107,212346107,Nisan,Tyres AC,Friday Saturday,9 AM,6 PM,3
البرنجى لاصلاح السيارات,"67 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346114,212346114,Honda,Essential,Friday Saturday,11 AM,11 PM,3
البلبيسى,"56 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346150,212346150,Honda,Full,Friday Saturday,9 AM,9 PM,3
البوب,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346161,212346161,Peugeot,ميكانيكا,Friday Saturday,10 AM,10 PM,3
التوأمان لميكانيكا السيارات,"28 ش ابراهيم الشامى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346174,212346174,Suzuki,عفشة فرامل,Friday Saturday,9 AM,6 PM,3
التوفيقية للسيارات,"15 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346182,212346182,KIA,سمكرة,Saturday Sunday,11 AM,11 PM,3
الجودة العالية,"85 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346201,212346201,JEEP,تكيف,Monday,9 AM,9 PM,3
الحلو لسمكرة السيارات,"57 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346244,212346244,JEEP,بطاريات,Monday,10 AM,10 PM,3
الحلوانى لدهانات السيارات,"37 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346245,212346245,Seat,صيانة,Saturday Sunday,9 AM,6 PM,3
الحمد للسيارات,"1 ش اسماعيل عبد الفتاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346255,212346255,Nisan,Tyres AC,Saturday Sunday,11 AM,11 PM,3
الخواجة لكهرباء السيارات,"59 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346267,212346267,Honda,Essential,Saturday Sunday,9 AM,9 PM,3
الدكتور لكهرباء السيارات,"1 ش المدينة المنورة متفرع من ش الترعة السلطوحية, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346289,212346289,Honda,Full,Friday Saturday,10 AM,10 PM,3
الرضا لميكانيكا السيارات,"1 ش يحيى الرازقى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346328,212346328,Peugeot,ميكانيكا,Friday Saturday,9 AM,6 PM,3
الزقازيقى لميكانيكا السيارات,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346355,212346355,Suzuki,عفشة فرامل,Friday Saturday,11 AM,11 PM,3
الشيخ,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346461,212346461,Toyota,سمكرة,Friday Saturday,9 AM,9 PM,3
الشيماء,"ش التروللى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346472,212346472,Seat,تكيف,Friday Saturday,10 AM,10 PM,3
العالمى لصيانة السيارات,"9 ش عودة راضى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346533,212346533,Nisan,بطاريات,Saturday Sunday,9 AM,6 PM,3
العالمية للفرامل,"33 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346573,212346573,Honda,صيانة,Monday,11 AM,11 PM,3
العجوز لصيانة السيارات,"85 ش الاندلس, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346579,212346579,Honda,Tyres AC,Monday,9 AM,9 PM,3
العجوز لكهرباء السيارات,"161 ش الترعة السلطوحية, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346580,212346580,Peugeot,Essential,Saturday Sunday,10 AM,10 PM,3
العزازى لاصلاح السيارات,"51 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346595,212346595,Suzuki,Full,Saturday Sunday,9 AM,6 PM,3
الفنية لصيانة السيارات,"115 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346728,212346728,Toyota,ميكانيكا,Saturday Sunday,11 AM,11 PM,3
الفنية لكهرباء السيارات,"35 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346746,212346746,Seat,عفشة فرامل,Friday Saturday,9 AM,9 PM,3
الفنية للسيارات,"1 ش العزيز بالله, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346765,212346765,Nisan,سمكرة,Friday Saturday,10 AM,10 PM,3
الفنية للسيارات,"158 ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346766,212346766,Honda,تكيف,Friday Saturday,9 AM,6 PM,3
القدس,"148 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346795,212346795,Honda,بطاريات,Friday Saturday,11 AM,11 PM,3
الكترودينامك للهندسة والتجارة,"60 ش الفحام , المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346813,212346813,Peugeot,صيانة,Friday Saturday,9 AM,9 PM,3
الكينج للسيارات,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346826,212346826,Suzuki,Tyres AC,Saturday Sunday,10 AM,10 PM,3
المتخصص لصيانة التوك توك,"81 ش الرشاح, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346862,212346862,KIA,Essential,Monday,9 AM,6 PM,3
المتخصص لميكانيكا السيارات,"44 ش الترعة السلطوحية, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346865,212346865,JEEP,Full,Monday,11 AM,11 PM,3
المركز الدولى,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346904,212346904,JEEP,ميكانيكا,Saturday Sunday,9 AM,9 PM,3
المركز الفنى,"24 ش محمد نجيب - مدينة الاحرار, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346944,212346944,Seat,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
المركز الفنى لاصلاح السيارات,"2 ش عبده رزاز, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346982,212346982,Nisan,سمكرة,Saturday Sunday,9 AM,6 PM,3
المركز الفنى لصيانة السيارات,"10 ش مسجد الرحمن, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346996,212346996,Honda,تكيف,Friday Saturday,11 AM,11 PM,3
المركز الفنى للسيارات,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347021,212347021,Honda,بطاريات,Friday Saturday,9 AM,9 PM,3
المركز الفنى لميكانيكا السيارات,"2 ش صلاح الرزاز متفرع من الشارع الجديد - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347025,212347025,Peugeot,صيانة,Friday Saturday,10 AM,10 PM,3
المركز الهندسى لتجديد السيارات,"2 ش اولاد سليم, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347066,212347066,Suzuki,Tyres AC,Friday Saturday,9 AM,6 PM,3
المصرى جروب سيرفيس,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347088,212347088,Toyota,Essential,Friday Saturday,11 AM,11 PM,3
المعزاوى لاصلاح السيارات,"ش مؤسسة الزكاة, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347118,212347118,Seat,Full,Saturday Sunday,9 AM,9 PM,3
النهضة للردياتير,"45 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347174,212347174,Nisan,ميكانيكا,Monday,10 AM,10 PM,3
النور للردياتير,"165 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347178,212347178,Honda,عفشة فرامل,Monday,9 AM,6 PM,3
النورس لخدمات السيارات,"148 ش طلمبات الخزان, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347180,212347180,Honda,سمكرة,Saturday Sunday,11 AM,11 PM,3
الهندسية,"2 ش سمير السمباوى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347203,212347203,Peugeot,تكيف,Saturday Sunday,9 AM,9 PM,3
الهندسية لصيانة السيارات,"11 ش عبد الله الرفاعى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347234,212347234,Suzuki,بطاريات,Saturday Sunday,10 AM,10 PM,3
الهندسية لكهرباء السيارات,"55 ش التروللى - كفر الشرفا, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347243,212347243,Toyota,صيانة,Friday Saturday,9 AM,6 PM,3
